id,ordered_at,delivered_at,delivered_to,order_channel
2766,10/31/2018 14:57,10/31/2018 15:00,CX-640,pick-up
2767,9/30/2018 1:26,9/30/2018 1:42,CX-752,delivery 
2768,11/17/2018 9:00,11/17/2018 9:20,CX-557,pick-up
2769,10/18/2018 17:30,10/18/2018 17:54,CX-981,delivery 
2770,11/16/2018 4:09,11/16/2018 4:36,CX-343,pick-up
2771,11/13/2018 2:51,11/13/2018 3:16,CX-373,delivery 
2772,11/17/2018 15:24,11/17/2018 15:29,CX-800,pick-up
2773,8/14/2018 3:15,8/14/2018 3:43,CX-793,delivery 
2774,10/2/2018 15:22,10/2/2018 15:23,CX-636,pick-up
2775,11/25/2018 9:26,11/25/2018 9:44,CX-130,delivery 
2776,11/9/2018 4:12,11/9/2018 4:41,CX-66,pick-up
2777,11/19/2018 3:14,11/19/2018 3:42,CX-745,delivery 
2778,10/18/2018 18:52,10/18/2018 18:59,CX-442,pick-up
2779,11/17/2018 23:19,11/17/2018 23:35,CX-928,delivery 
2780,10/22/2018 8:46,10/22/2018 8:47,CX-600,pick-up
2781,10/27/2018 2:12,10/27/2018 2:34,CX-698,delivery 
2782,11/22/2018 15:01,11/22/2018 15:19,CX-476,pick-up
2783,12/1/2018 19:09,12/1/2018 19:35,CX-903,delivery 
2784,10/23/2018 23:53,10/24/2018 0:05,CX-214,pick-up
2785,9/17/2018 16:35,9/17/2018 16:39,CX-24,delivery 
2786,11/27/2018 3:26,11/27/2018 3:48,CX-692,pick-up
2787,11/1/2018 6:21,11/1/2018 6:24,CX-611,delivery 
2788,9/15/2018 19:47,9/15/2018 19:51,CX-162,pick-up
2789,11/7/2018 14:08,11/7/2018 14:08,CX-735,delivery 
2790,11/24/2018 3:35,11/24/2018 3:48,CX-258,pick-up
2791,10/2/2018 5:48,10/2/2018 6:02,CX-469,delivery 
2792,9/13/2018 7:49,9/13/2018 8:17,CX-732,pick-up
2793,10/13/2018 8:46,10/13/2018 9:06,CX-706,delivery 
2794,9/29/2018 7:45,9/29/2018 7:49,CX-716,pick-up
2795,11/12/2018 19:11,11/12/2018 19:25,CX-138,delivery 
2796,11/9/2018 7:05,11/9/2018 7:19,CX-618,pick-up
2797,11/25/2018 20:12,11/25/2018 20:15,CX-122,delivery 
2798,11/24/2018 11:11,11/24/2018 11:39,CX-886,pick-up
2799,9/20/2018 17:08,9/20/2018 17:31,CX-108,delivery 
2800,10/5/2018 6:34,10/5/2018 6:57,CX-133,pick-up
2801,10/14/2018 12:44,10/14/2018 12:55,CX-304,delivery 
2802,9/28/2018 0:22,9/28/2018 0:31,CX-597,pick-up
2803,11/18/2018 14:48,11/18/2018 15:14,CX-145,delivery 
2804,11/13/2018 6:41,11/13/2018 7:06,CX-554,pick-up
2805,11/10/2018 5:31,11/10/2018 5:33,CX-546,delivery 
2806,10/28/2018 4:31,10/28/2018 4:53,CX-785,pick-up
2807,11/7/2018 9:09,11/7/2018 9:28,CX-874,delivery 
2808,11/25/2018 9:46,11/25/2018 9:56,CX-761,pick-up
2809,11/21/2018 18:10,11/21/2018 18:20,CX-400,delivery 
2810,11/24/2018 7:53,11/24/2018 8:09,CX-935,pick-up
2811,11/11/2018 6:01,11/11/2018 6:12,CX-335,delivery 
2812,11/4/2018 4:55,11/4/2018 5:05,CX-737,pick-up
2813,11/25/2018 21:21,11/25/2018 21:48,CX-183,delivery 
2814,11/5/2018 9:18,11/5/2018 9:20,CX-734,pick-up
2815,11/4/2018 5:23,11/4/2018 5:25,CX-632,delivery 
2816,10/11/2018 17:32,10/11/2018 17:38,CX-953,pick-up
2817,9/9/2018 0:06,9/9/2018 0:15,CX-416,delivery 
2818,9/18/2018 16:03,9/18/2018 16:22,CX-552,pick-up
2819,11/16/2018 9:21,11/16/2018 9:37,CX-760,delivery 
2820,10/21/2018 8:39,10/21/2018 8:45,CX-244,pick-up
2821,11/24/2018 0:58,11/24/2018 1:11,CX-584,delivery 
2822,10/28/2018 13:36,10/28/2018 14:06,CX-502,pick-up
2823,10/9/2018 15:07,10/9/2018 15:22,CX-502,delivery 
2824,9/28/2018 1:14,9/28/2018 1:35,CX-181,pick-up
2825,11/4/2018 5:55,11/4/2018 6:15,CX-163,delivery 
2826,11/15/2018 7:43,11/15/2018 8:05,CX-253,pick-up
2827,10/3/2018 3:09,10/3/2018 3:11,CX-885,delivery 
2828,9/2/2018 5:10,9/2/2018 5:25,CX-717,pick-up
2829,9/30/2018 19:35,9/30/2018 19:40,CX-718,delivery 
2830,10/13/2018 20:47,10/13/2018 20:57,CX-885,pick-up
2831,10/15/2018 4:51,10/15/2018 5:17,CX-716,delivery 
2832,10/27/2018 1:13,10/27/2018 1:35,CX-259,pick-up
2833,11/4/2018 21:06,11/4/2018 21:07,CX-9,delivery 
2834,10/19/2018 11:26,10/19/2018 11:37,CX-424,pick-up
2835,11/29/2018 8:24,11/29/2018 8:32,CX-904,delivery 
2836,10/20/2018 18:41,10/20/2018 18:55,CX-340,pick-up
2837,9/16/2018 11:23,9/16/2018 11:25,CX-106,delivery 
2838,11/11/2018 2:27,11/11/2018 2:31,CX-722,pick-up
2839,9/22/2018 0:30,9/22/2018 0:58,CX-590,delivery 
2840,10/3/2018 0:18,10/3/2018 0:45,CX-118,pick-up
2841,9/22/2018 23:52,9/23/2018 0:16,CX-878,delivery 
2842,10/29/2018 4:42,10/29/2018 4:42,CX-345,pick-up
2843,11/21/2018 19:59,11/21/2018 20:06,CX-743,delivery 
2844,10/15/2018 14:24,10/15/2018 14:42,CX-979,pick-up
2845,10/18/2018 20:18,10/18/2018 20:41,CX-517,delivery 
2846,11/21/2018 2:44,11/21/2018 3:02,CX-638,pick-up
2847,10/15/2018 4:18,10/15/2018 4:28,CX-518,delivery 
2848,11/14/2018 5:28,11/14/2018 5:51,CX-677,pick-up
2849,10/20/2018 21:40,10/20/2018 21:58,CX-588,delivery 
2850,8/29/2018 0:07,8/29/2018 0:19,CX-554,pick-up
2851,10/8/2018 19:35,10/8/2018 19:53,CX-572,delivery 
2852,11/9/2018 21:46,11/9/2018 21:48,CX-976,pick-up
2853,10/15/2018 18:26,10/15/2018 18:31,CX-215,delivery 
2854,10/13/2018 18:51,10/13/2018 19:06,CX-583,pick-up
2855,10/27/2018 13:04,10/27/2018 13:22,CX-525,delivery 
2856,11/15/2018 8:45,11/15/2018 8:52,CX-835,pick-up
2857,11/8/2018 6:33,11/8/2018 6:40,CX-957,delivery 
2858,11/21/2018 4:42,11/21/2018 4:47,CX-642,pick-up
2859,10/23/2018 15:23,10/23/2018 15:43,CX-342,delivery 
2860,11/28/2018 5:48,11/28/2018 6:01,CX-722,pick-up
2861,9/3/2018 5:45,9/3/2018 6:04,CX-60,delivery 
2862,10/19/2018 20:43,10/19/2018 20:54,CX-123,pick-up
2863,11/4/2018 2:17,11/4/2018 2:44,CX-644,delivery 
2864,11/17/2018 7:44,11/17/2018 7:45,CX-630,pick-up
2865,11/8/2018 8:42,11/8/2018 9:10,CX-9,delivery 
2866,11/17/2018 18:39,11/17/2018 18:59,CX-604,pick-up
2867,10/28/2018 4:13,10/28/2018 4:21,CX-949,delivery 
2868,10/3/2018 1:11,10/3/2018 1:22,CX-435,pick-up
2869,9/5/2018 18:42,9/5/2018 19:02,CX-514,delivery 
2870,11/23/2018 14:28,11/23/2018 14:35,CX-425,pick-up
2871,11/27/2018 3:39,11/27/2018 3:50,CX-110,delivery 
2872,11/26/2018 21:34,11/26/2018 21:35,CX-671,pick-up
2873,10/4/2018 19:57,10/4/2018 20:07,CX-388,delivery 
2874,10/14/2018 11:33,10/14/2018 12:01,CX-478,pick-up
2875,10/19/2018 21:37,10/19/2018 21:37,CX-419,delivery 
2876,9/3/2018 11:58,9/3/2018 12:19,CX-64,pick-up
2877,11/12/2018 19:03,11/12/2018 19:15,CX-535,delivery 
2878,11/25/2018 7:40,11/25/2018 7:47,CX-841,pick-up
2879,10/26/2018 21:29,10/26/2018 21:55,CX-7,delivery 
2880,11/2/2018 17:06,11/2/2018 17:24,CX-652,pick-up
2881,9/25/2018 6:10,9/25/2018 6:10,CX-161,delivery 
2882,10/12/2018 7:23,10/12/2018 7:27,CX-140,pick-up
2883,11/24/2018 23:50,11/24/2018 23:52,CX-144,delivery 
2884,10/5/2018 1:53,10/5/2018 2:01,CX-892,pick-up
2885,10/12/2018 6:16,10/12/2018 6:43,CX-915,delivery 
2886,11/16/2018 5:35,11/16/2018 6:00,CX-847,pick-up
2887,10/28/2018 12:56,10/28/2018 13:16,CX-789,delivery 
2888,10/20/2018 18:23,10/20/2018 18:37,CX-779,pick-up
2889,11/28/2018 2:29,11/28/2018 2:35,CX-529,delivery 
2890,11/8/2018 0:50,11/8/2018 1:20,CX-19,pick-up
2891,10/12/2018 20:25,10/12/2018 20:27,CX-41,delivery 
2892,10/23/2018 9:07,10/23/2018 9:28,CX-395,pick-up
2893,8/27/2018 20:53,8/27/2018 21:05,CX-702,delivery 
2894,10/13/2018 12:13,10/13/2018 12:16,CX-344,pick-up
2895,11/6/2018 11:16,11/6/2018 11:36,CX-245,delivery 
2896,11/11/2018 17:57,11/11/2018 18:10,CX-391,pick-up
2897,11/15/2018 11:44,11/15/2018 11:48,CX-681,delivery 
2898,10/31/2018 0:13,10/31/2018 0:19,CX-466,pick-up
2899,10/14/2018 9:13,10/14/2018 9:38,CX-154,delivery 
2900,11/18/2018 20:33,11/18/2018 20:58,CX-951,pick-up
2901,10/14/2018 9:16,10/14/2018 9:31,CX-492,delivery 
2902,10/12/2018 6:05,10/12/2018 6:18,CX-146,pick-up
2903,10/24/2018 12:05,10/24/2018 12:17,CX-513,delivery 
2904,10/10/2018 21:50,10/10/2018 22:16,CX-681,pick-up
2905,11/12/2018 19:14,11/12/2018 19:22,CX-516,delivery 
2906,11/29/2018 7:49,11/29/2018 8:03,CX-657,pick-up
2907,8/31/2018 22:59,8/31/2018 23:28,CX-769,delivery 
2908,11/25/2018 13:42,11/25/2018 13:49,CX-277,pick-up
2909,11/24/2018 17:52,11/24/2018 18:17,CX-413,delivery 
2910,10/15/2018 16:53,10/15/2018 17:14,CX-437,pick-up
2911,11/24/2018 8:24,11/24/2018 8:25,CX-551,delivery 
2912,9/4/2018 9:47,9/4/2018 10:09,CX-270,pick-up
2913,11/10/2018 4:20,11/10/2018 4:20,CX-828,delivery 
2914,11/16/2018 2:02,11/16/2018 2:20,CX-4,pick-up
2915,10/23/2018 12:10,10/23/2018 12:26,CX-518,delivery 
2916,10/31/2018 20:00,10/31/2018 20:28,CX-375,pick-up
2917,10/19/2018 15:43,10/19/2018 16:03,CX-798,delivery 
2918,10/31/2018 7:43,10/31/2018 8:05,CX-230,pick-up
2919,11/18/2018 11:11,11/18/2018 11:19,CX-880,delivery 
2920,10/23/2018 9:47,10/23/2018 10:03,CX-103,pick-up
2921,11/7/2018 22:43,11/7/2018 23:08,CX-420,delivery 
2922,11/9/2018 2:57,11/9/2018 3:24,CX-853,pick-up
2923,9/30/2018 20:37,9/30/2018 20:48,CX-76,delivery 
2924,11/1/2018 13:04,11/1/2018 13:33,CX-210,pick-up
2925,9/28/2018 19:51,9/28/2018 20:09,CX-795,delivery 
2926,10/22/2018 0:19,10/22/2018 0:36,CX-944,pick-up
2927,9/6/2018 12:41,9/6/2018 13:03,CX-556,delivery 
2928,11/18/2018 4:40,11/18/2018 4:56,CX-893,pick-up
2929,11/1/2018 8:13,11/1/2018 8:37,CX-157,delivery 
2930,10/25/2018 11:40,10/25/2018 12:03,CX-904,pick-up
2931,11/1/2018 10:40,11/1/2018 11:08,CX-446,delivery 
2932,10/30/2018 17:59,10/30/2018 18:13,CX-323,pick-up
2933,10/5/2018 22:16,10/5/2018 22:24,CX-585,delivery 
2934,9/8/2018 7:12,9/8/2018 7:25,CX-749,pick-up
2935,11/8/2018 1:50,11/8/2018 2:11,CX-468,delivery 
2936,11/22/2018 18:28,11/22/2018 18:42,CX-411,pick-up
2937,11/18/2018 14:24,11/18/2018 14:45,CX-288,delivery 
2938,10/11/2018 3:09,10/11/2018 3:24,CX-891,pick-up
2939,10/14/2018 0:15,10/14/2018 0:25,CX-21,delivery 
2940,9/23/2018 3:39,9/23/2018 3:56,CX-328,pick-up
2941,11/26/2018 5:06,11/26/2018 5:17,CX-253,delivery 
2942,11/5/2018 3:53,11/5/2018 4:20,CX-74,pick-up
2943,10/7/2018 2:06,10/7/2018 2:09,CX-93,delivery 
2944,8/14/2018 4:55,8/14/2018 5:04,CX-83,pick-up
2945,11/30/2018 23:15,11/30/2018 23:23,CX-192,delivery 
2946,11/26/2018 11:36,11/26/2018 11:39,CX-573,pick-up
2947,10/21/2018 10:59,10/21/2018 11:15,CX0,delivery 
2948,9/7/2018 16:07,9/7/2018 16:30,CX-704,pick-up
2949,9/26/2018 18:14,9/26/2018 18:21,CX-90,delivery 
2950,8/19/2018 21:39,8/19/2018 21:49,CX-720,pick-up
2951,11/10/2018 0:45,11/10/2018 1:12,CX-167,delivery 
2952,11/18/2018 18:26,11/18/2018 18:51,CX-68,pick-up
2953,10/14/2018 4:29,10/14/2018 4:39,CX-965,delivery 
2954,10/26/2018 15:13,10/26/2018 15:30,CX-348,pick-up
2955,11/30/2018 8:51,11/30/2018 8:52,CX-159,delivery 
2956,11/3/2018 15:25,11/3/2018 15:47,CX-339,pick-up
2957,10/4/2018 22:52,10/4/2018 22:58,CX-416,delivery 
2958,9/3/2018 16:48,9/3/2018 17:06,CX-889,pick-up
2959,10/11/2018 10:43,10/11/2018 10:53,CX-788,delivery 
2960,11/18/2018 1:33,11/18/2018 1:43,CX-159,pick-up
2961,9/23/2018 20:19,9/23/2018 20:28,CX-626,delivery 
2962,10/30/2018 22:34,10/30/2018 22:58,CX-235,pick-up
2963,10/8/2018 18:16,10/8/2018 18:23,CX-515,delivery 
2964,9/3/2018 3:05,9/3/2018 3:35,CX-353,pick-up
2965,11/16/2018 22:35,11/16/2018 23:00,CX-497,delivery 
2966,11/30/2018 13:12,11/30/2018 13:33,CX-934,pick-up
2967,8/19/2018 9:58,8/19/2018 10:16,CX-478,delivery 
2968,11/12/2018 14:28,11/12/2018 14:29,CX-1,pick-up
2969,11/25/2018 14:39,11/25/2018 14:40,CX-94,delivery 
2970,10/24/2018 4:25,10/24/2018 4:35,CX-118,pick-up
2971,10/23/2018 13:09,10/23/2018 13:32,CX-693,delivery 
2972,9/30/2018 22:40,9/30/2018 22:57,CX-224,pick-up
2973,9/29/2018 19:00,9/29/2018 19:21,CX-220,delivery 
2974,11/24/2018 17:58,11/24/2018 18:25,CX-46,pick-up
2975,10/24/2018 14:10,10/24/2018 14:15,CX-9,delivery 
2976,11/21/2018 15:14,11/21/2018 15:23,CX-920,pick-up
2977,10/29/2018 0:13,10/29/2018 0:22,CX-528,delivery 
2978,10/27/2018 23:28,10/27/2018 23:56,CX-616,pick-up
2979,9/6/2018 2:57,9/6/2018 2:57,CX-252,delivery 
2980,11/9/2018 14:54,11/9/2018 15:04,CX-855,pick-up
2981,10/31/2018 16:22,10/31/2018 16:36,CX-239,delivery 
2982,9/15/2018 18:37,9/15/2018 19:01,CX-90,pick-up
2983,9/26/2018 12:08,9/26/2018 12:11,CX-859,delivery 
2984,11/5/2018 19:48,11/5/2018 19:56,CX-526,pick-up
2985,9/23/2018 14:01,9/23/2018 14:03,CX-862,delivery 
2986,11/10/2018 8:16,11/10/2018 8:23,CX-466,pick-up
2987,11/25/2018 19:06,11/25/2018 19:36,CX-881,delivery 
2988,9/6/2018 23:14,9/6/2018 23:21,CX-841,pick-up
2989,11/1/2018 11:00,11/1/2018 11:16,CX-379,delivery 
2990,11/20/2018 1:07,11/20/2018 1:27,CX-2,pick-up
2991,8/17/2018 3:33,8/17/2018 4:02,CX-714,delivery 
2992,11/17/2018 14:23,11/17/2018 14:49,CX-26,pick-up
2993,11/8/2018 1:08,11/8/2018 1:14,CX-196,delivery 
2994,11/10/2018 18:08,11/10/2018 18:32,CX-607,pick-up
2995,10/6/2018 15:53,10/6/2018 16:19,CX-712,delivery 
2996,11/25/2018 18:25,11/25/2018 18:35,CX-34,pick-up
2997,11/20/2018 6:27,11/20/2018 6:50,CX-46,delivery 
2998,11/22/2018 18:23,11/22/2018 18:45,CX-701,pick-up
2999,9/28/2018 21:21,9/28/2018 21:41,CX-57,delivery 
3000,11/23/2018 18:55,11/23/2018 19:16,CX-520,pick-up
3001,11/5/2018 9:03,11/5/2018 9:07,CX-824,delivery 
3002,11/20/2018 1:38,11/20/2018 1:52,CX-675,pick-up
3003,10/29/2018 17:23,10/29/2018 17:35,CX-11,delivery 
3004,10/18/2018 16:00,10/18/2018 16:19,CX-703,pick-up
3005,10/26/2018 20:42,10/26/2018 21:09,CX-5,delivery 
3006,10/13/2018 2:00,10/13/2018 2:09,CX-652,pick-up
3007,10/31/2018 6:47,10/31/2018 6:52,CX-259,delivery 
3008,10/19/2018 17:10,10/19/2018 17:10,CX-791,pick-up
3009,11/27/2018 18:48,11/27/2018 19:15,CX-284,delivery 
3010,9/14/2018 5:31,9/14/2018 5:42,CX-631,pick-up
3011,8/27/2018 7:43,8/27/2018 8:11,CX-317,delivery 
3012,11/15/2018 6:08,11/15/2018 6:18,CX-624,pick-up
3013,11/19/2018 22:33,11/19/2018 22:59,CX-785,delivery 
3014,11/22/2018 12:34,11/22/2018 12:57,CX-185,pick-up
3015,10/7/2018 6:39,10/7/2018 6:57,CX-438,delivery 
3016,11/29/2018 18:12,11/29/2018 18:30,CX-732,pick-up
3017,11/20/2018 2:24,11/20/2018 2:42,CX-336,delivery 
3018,10/24/2018 17:26,10/24/2018 17:51,CX-17,pick-up
3019,11/23/2018 17:24,11/23/2018 17:37,CX-303,delivery 
3020,10/28/2018 12:46,10/28/2018 12:48,CX-308,pick-up
3021,10/22/2018 16:29,10/22/2018 16:47,CX-742,delivery 
3022,11/24/2018 3:26,11/24/2018 3:47,CX-642,pick-up
3023,10/21/2018 9:04,10/21/2018 9:14,CX-203,delivery 
3024,8/22/2018 23:50,8/23/2018 0:06,CX-849,pick-up
3025,9/22/2018 21:56,9/22/2018 22:08,CX-882,delivery 
3026,10/11/2018 4:09,10/11/2018 4:14,CX-584,pick-up
3027,11/13/2018 13:29,11/13/2018 13:52,CX-381,delivery 
3028,9/7/2018 8:08,9/7/2018 8:37,CX-246,pick-up
3029,11/23/2018 11:00,11/23/2018 11:20,CX-471,delivery 
3030,11/25/2018 6:30,11/25/2018 6:38,CX-533,pick-up
3031,11/11/2018 21:22,11/11/2018 21:37,CX-36,delivery 
3032,10/15/2018 1:51,10/15/2018 2:20,CX-831,pick-up
3033,11/4/2018 6:23,11/4/2018 6:38,CX-536,delivery 
3034,11/19/2018 1:52,11/19/2018 2:16,CX-901,pick-up
3035,11/17/2018 20:31,11/17/2018 20:40,CX-92,delivery 
3036,11/11/2018 20:34,11/11/2018 20:54,CX-345,pick-up
3037,9/3/2018 4:45,9/3/2018 4:45,CX-988,delivery 
3038,10/22/2018 15:07,10/22/2018 15:29,CX-811,pick-up
3039,10/22/2018 17:33,10/22/2018 17:55,CX-627,delivery 
3040,10/29/2018 4:07,10/29/2018 4:35,CX-33,pick-up
3041,11/26/2018 11:20,11/26/2018 11:28,CX-167,delivery 
3042,12/1/2018 4:16,12/1/2018 4:21,CX-830,pick-up
3043,9/12/2018 23:19,9/12/2018 23:35,CX-513,delivery 
3044,11/24/2018 17:44,11/24/2018 18:05,CX-612,pick-up
3045,10/18/2018 12:31,10/18/2018 12:32,CX-432,delivery 
3046,9/26/2018 16:23,9/26/2018 16:32,CX-595,pick-up
3047,11/20/2018 5:57,11/20/2018 6:14,CX-182,delivery 
3048,11/6/2018 3:51,11/6/2018 4:03,CX-250,pick-up
3049,12/1/2018 19:07,12/1/2018 19:14,CX-973,delivery 
3050,9/21/2018 21:08,9/21/2018 21:32,CX-968,pick-up
3051,9/20/2018 15:28,9/20/2018 15:51,CX-781,delivery 
3052,10/21/2018 23:44,10/21/2018 23:44,CX-432,pick-up
3053,10/1/2018 6:35,10/1/2018 6:51,CX-900,delivery 
3054,11/22/2018 10:51,11/22/2018 11:00,CX-849,pick-up
3055,11/16/2018 2:36,11/16/2018 2:42,CX-468,delivery 
3056,12/1/2018 4:05,12/1/2018 4:24,CX-935,pick-up
3057,11/2/2018 23:28,11/2/2018 23:55,CX-189,delivery 
3058,10/29/2018 23:11,10/29/2018 23:19,CX-6,pick-up
3059,10/10/2018 21:34,10/10/2018 22:03,CX-208,delivery 
3060,11/4/2018 11:46,11/4/2018 11:56,CX-215,pick-up
3061,10/13/2018 9:44,10/13/2018 10:00,CX-97,delivery 
3062,11/17/2018 20:37,11/17/2018 20:50,CX-240,pick-up
3063,10/17/2018 14:55,10/17/2018 15:10,CX-200,delivery 
3064,11/16/2018 11:19,11/16/2018 11:28,CX-967,pick-up
3065,11/25/2018 8:47,11/25/2018 8:47,CX-46,delivery 
3066,11/10/2018 15:31,11/10/2018 15:59,CX-298,pick-up
3067,11/30/2018 4:07,11/30/2018 4:32,CX-803,delivery 
3068,11/15/2018 16:00,11/15/2018 16:22,CX-904,pick-up
3069,11/1/2018 13:32,11/1/2018 14:01,CX-236,delivery 
3070,9/10/2018 1:47,9/10/2018 2:03,CX-244,pick-up
3071,10/17/2018 18:10,10/17/2018 18:38,CX-573,delivery 
3072,12/1/2018 17:54,12/1/2018 18:12,CX-26,pick-up
3073,11/27/2018 0:54,11/27/2018 0:56,CX-532,delivery 
3074,11/18/2018 12:08,11/18/2018 12:38,CX-413,pick-up
3075,11/4/2018 6:16,11/4/2018 6:31,CX-944,delivery 
3076,8/21/2018 23:36,8/21/2018 23:37,CX-646,pick-up
3077,11/5/2018 0:06,11/5/2018 0:18,CX-314,delivery 
3078,8/25/2018 11:10,8/25/2018 11:25,CX-831,pick-up
3079,11/8/2018 5:55,11/8/2018 6:04,CX-832,delivery 
3080,11/19/2018 11:51,11/19/2018 12:09,CX-313,pick-up
3081,11/6/2018 18:12,11/6/2018 18:15,CX-585,delivery 
3082,10/18/2018 12:39,10/18/2018 12:44,CX-456,pick-up
3083,10/26/2018 19:48,10/26/2018 19:53,CX-582,delivery 
3084,11/16/2018 14:41,11/16/2018 14:48,CX-648,pick-up
3085,11/20/2018 7:54,11/20/2018 8:19,CX-65,delivery 
3086,10/23/2018 19:55,10/23/2018 20:23,CX-666,pick-up
3087,9/27/2018 21:13,9/27/2018 21:24,CX-810,delivery 
3088,9/19/2018 22:46,9/19/2018 22:50,CX-638,pick-up
3089,10/30/2018 9:43,10/30/2018 9:52,CX-522,delivery 
3090,9/11/2018 15:41,9/11/2018 16:10,CX-643,pick-up
3091,11/1/2018 3:36,11/1/2018 3:37,CX-484,delivery 
3092,9/10/2018 21:30,9/10/2018 21:41,CX-746,pick-up
3093,11/30/2018 0:11,11/30/2018 0:24,CX-289,delivery 
3094,11/1/2018 9:41,11/1/2018 10:01,CX-854,pick-up
3095,10/29/2018 22:11,10/29/2018 22:29,CX-794,delivery 
3096,11/28/2018 14:46,11/28/2018 15:11,CX-694,pick-up
3097,11/15/2018 5:11,11/15/2018 5:40,CX-588,delivery 
3098,9/19/2018 4:45,9/19/2018 4:48,CX-416,pick-up
3099,11/19/2018 17:39,11/19/2018 18:03,CX-5,delivery 
3100,9/29/2018 0:14,9/29/2018 0:22,CX-560,pick-up
3101,11/4/2018 1:59,11/4/2018 1:59,CX-601,delivery 
3102,10/6/2018 0:08,10/6/2018 0:12,CX-111,pick-up
3103,9/4/2018 17:12,9/4/2018 17:26,CX-297,delivery 
3104,9/2/2018 13:39,9/2/2018 13:53,CX-588,pick-up
3105,9/23/2018 3:27,9/23/2018 3:55,CX-40,delivery 
3106,9/27/2018 13:06,9/27/2018 13:23,CX-684,pick-up
3107,11/11/2018 2:25,11/11/2018 2:37,CX-225,delivery 
3108,9/11/2018 23:43,9/11/2018 23:50,CX-673,pick-up
3109,11/20/2018 21:37,11/20/2018 21:44,CX-221,delivery 
3110,9/16/2018 8:03,9/16/2018 8:06,CX-837,pick-up
3111,9/18/2018 9:05,9/18/2018 9:34,CX-735,delivery 
3112,8/23/2018 17:10,8/23/2018 17:34,CX-996,pick-up
3113,9/20/2018 4:25,9/20/2018 4:25,CX-836,delivery 
3114,11/14/2018 11:49,11/14/2018 12:04,CX-679,pick-up
3115,11/1/2018 6:46,11/1/2018 6:58,CX-57,delivery 
3116,11/6/2018 1:26,11/6/2018 1:37,CX-821,pick-up
3117,9/26/2018 12:21,9/26/2018 12:40,CX-849,delivery 
3118,10/2/2018 15:51,10/2/2018 16:17,CX-852,pick-up
3119,11/27/2018 7:55,11/27/2018 8:17,CX-552,delivery 
3120,9/13/2018 7:42,9/13/2018 7:45,CX-480,pick-up
3121,9/12/2018 17:30,9/12/2018 17:51,CX-724,delivery 
3122,11/30/2018 15:39,11/30/2018 15:57,CX-960,pick-up
3123,10/30/2018 14:25,10/30/2018 14:34,CX-210,delivery 
3124,10/9/2018 8:33,10/9/2018 8:42,CX-275,pick-up
3125,10/15/2018 6:47,10/15/2018 7:08,CX-541,delivery 
3126,8/29/2018 18:12,8/29/2018 18:35,CX-800,pick-up
3127,10/31/2018 5:25,10/31/2018 5:33,CX-67,delivery 
3128,11/10/2018 3:29,11/10/2018 3:38,CX-87,pick-up
3129,11/15/2018 1:29,11/15/2018 1:50,CX-54,delivery 
3130,9/8/2018 6:24,9/8/2018 6:43,CX-80,pick-up
3131,10/25/2018 17:12,10/25/2018 17:16,CX-406,delivery 
3132,9/29/2018 1:35,9/29/2018 1:43,CX-565,pick-up
3133,11/24/2018 21:53,11/24/2018 22:15,CX-187,delivery 
3134,11/2/2018 5:24,11/2/2018 5:33,CX-690,pick-up
3135,11/24/2018 19:54,11/24/2018 20:04,CX-121,delivery 
3136,11/19/2018 17:09,11/19/2018 17:22,CX-951,pick-up
3137,9/23/2018 1:24,9/23/2018 1:27,CX-923,delivery 
3138,9/4/2018 8:12,9/4/2018 8:18,CX-232,pick-up
3139,9/4/2018 19:44,9/4/2018 20:04,CX-197,delivery 
3140,10/25/2018 4:51,10/25/2018 5:11,CX0,pick-up
3141,10/2/2018 23:17,10/2/2018 23:29,CX-776,delivery 
3142,11/21/2018 11:33,11/21/2018 11:34,CX-92,pick-up
3143,9/27/2018 0:41,9/27/2018 0:51,CX-158,delivery 
3144,11/28/2018 11:02,11/28/2018 11:29,CX-577,pick-up
3145,10/6/2018 20:24,10/6/2018 20:41,CX-281,delivery 
3146,10/12/2018 5:22,10/12/2018 5:36,CX-762,pick-up
3147,11/5/2018 15:19,11/5/2018 15:44,CX-5,delivery 
3148,9/28/2018 16:12,9/28/2018 16:41,CX-81,pick-up
3149,11/17/2018 12:38,11/17/2018 13:03,CX-161,delivery 
3150,11/4/2018 3:00,11/4/2018 3:29,CX-264,pick-up
3151,10/15/2018 18:27,10/15/2018 18:38,CX-104,delivery 
3152,8/23/2018 10:14,8/23/2018 10:31,CX-735,pick-up
3153,9/25/2018 1:16,9/25/2018 1:31,CX-710,delivery 
3154,10/16/2018 17:38,10/16/2018 18:02,CX-7,pick-up
3155,11/10/2018 19:58,11/10/2018 19:59,CX-170,delivery 
3156,8/30/2018 1:54,8/30/2018 2:19,CX-157,pick-up
3157,10/1/2018 23:55,10/1/2018 23:57,CX-4,delivery 
3158,11/18/2018 4:42,11/18/2018 4:45,CX-793,pick-up
3159,11/16/2018 8:27,11/16/2018 8:51,CX-99,delivery 
3160,11/23/2018 7:42,11/23/2018 7:44,CX-630,pick-up
3161,10/26/2018 8:02,10/26/2018 8:23,CX-122,delivery 
3162,9/6/2018 3:26,9/6/2018 3:42,CX-156,pick-up
3163,11/9/2018 20:23,11/9/2018 20:35,CX-647,delivery 
3164,11/8/2018 16:58,11/8/2018 17:08,CX-468,pick-up
