item_id,order_id,food_item,amount_paid
9475,901,Braised Beef Noodles,10.25
9476,1461,Passionfruit Green Tea,3.75
9477,2842,Gam Ja Tang,11.25
9478,4754,Cha Siu Bao,9.25
9479,3061,Gam Ja Tang,11.25
9480,1480,Gam Ja Tang,11.25
9481,1063,Braised Beef Noodles,10.25
9482,1386,Gam Ja Tang,11.25
9483,331,Gam Ja Tang,11.25
9484,4153,Black Sugar Bubble Tea,5.25
9485,1926,Cha Siu Bao,9.25
9486,782,Braised Beef Noodles,10.25
9487,353,Passionfruit Green Tea,3.75
9488,238,Gam Ja Tang,11.25
9489,1882,Matcha Cheese Cake,6.75
9490,1724,Pork Belly Bao,9.25
9491,660,Gam Ja Tang,11.25
9492,2606,Gam Ja Tang,11.25
9493,4591,Passionfruit Green Tea,3.75
9494,3063,Passionfruit Green Tea,3.75
9495,1323,Braised Beef Noodles,10.25
9496,3817,Pork Belly Bao,9.25
9497,548,Cha Siu Bao,9.25
9498,4724,Pork Belly Bao,9.25
9499,3695,Black Sugar Bubble Tea,5.25
9500,2170,Pork Belly Bao,9.25
9501,1865,Pork Belly Bao,9.25
9502,3150,Matcha Cheese Cake,6.75
9503,2570,Cha Siu Bao,9.25
9504,1723,Braised Beef Noodles,10.25
9505,3867,Pork Belly Bao,9.25
9506,2425,Gam Ja Tang,11.25
9507,2048,Pork Belly Bao,9.25
9508,76,Passionfruit Green Tea,3.75
9509,323,Pork Belly Bao,9.25
9510,2379,Gam Ja Tang,11.25
9511,141,Pork Belly Bao,9.25
9512,412,Gam Ja Tang,11.25
9513,3351,Gam Ja Tang,11.25
9514,557,Cha Siu Bao,9.25
9515,3721,Passionfruit Green Tea,3.75
9516,4119,Black Sugar Bubble Tea,5.25
9517,226,Pork Belly Bao,9.25
9518,3008,Black Sugar Bubble Tea,5.25
9519,4995,Braised Beef Noodles,10.25
9520,39,Pork Belly Bao,9.25
9521,4543,Red Bean & Taro Slush,8.75
9522,430,Pork Belly Bao,9.25
9523,2631,Braised Beef Noodles,10.25
9524,3783,Passionfruit Green Tea,3.75
9525,4899,Gam Ja Tang,11.25
9526,2060,Pork Belly Bao,9.25
9527,3214,Gam Ja Tang,11.25
9528,4935,Gam Ja Tang,11.25
9529,2437,Cha Siu Bao,9.25
9530,2005,Passionfruit Green Tea,3.75
9531,3570,Cha Siu Bao,9.25
9532,3083,Pork Belly Bao,9.25
9533,4769,Black Sugar Bubble Tea,5.25
9534,2004,Passionfruit Green Tea,3.75
9535,1930,Gam Ja Tang,11.25
9536,1600,Pork Belly Bao,9.25
9537,1895,Gam Ja Tang,11.25
9538,3899,Cha Siu Bao,9.25
9539,1669,Cha Siu Bao,9.25
9540,3463,Cha Siu Bao,9.25
9541,3822,Gam Ja Tang,11.25
9542,4185,Passionfruit Green Tea,3.75
9543,3063,Pork Belly Bao,9.25
9544,1164,Pork Belly Bao,9.25
9545,446,Braised Beef Noodles,10.25
9546,2777,Passionfruit Green Tea,3.75
9547,401,Braised Beef Noodles,10.25
9548,6,Gam Ja Tang,11.25
9549,1617,Braised Beef Noodles,10.25
9550,3131,Gam Ja Tang,11.25
9551,3236,Pork Belly Bao,9.25
9552,4875,Gam Ja Tang,11.25
9553,211,Braised Beef Noodles,10.25
9554,3261,Gam Ja Tang,11.25
9555,1778,Braised Beef Noodles,10.25
9556,3060,Gam Ja Tang,11.25
9557,4596,Pork Belly Bao,9.25
9558,4756,Passionfruit Green Tea,3.75
9559,3505,Pork Belly Bao,9.25
9560,489,Passionfruit Green Tea,3.75
9561,4509,Gam Ja Tang,11.25
9562,2262,Gam Ja Tang,11.25
9563,4445,Pork Belly Bao,9.25
9564,2554,Pork Belly Bao,9.25
9565,2025,Passionfruit Green Tea,3.75
9566,4930,Cha Siu Bao,9.25
9567,3858,Braised Beef Noodles,10.25
9568,4226,Passionfruit Green Tea,3.75
9569,1705,Gam Ja Tang,11.25
9570,2683,Matcha Cheese Cake,6.75
9571,170,Gam Ja Tang,11.25
9572,1673,Gam Ja Tang,11.25
9573,1226,Gam Ja Tang,11.25
9574,1391,Pork Belly Bao,9.25
9575,1204,Passionfruit Green Tea,3.75
9576,4204,Cha Siu Bao,9.25
9577,1121,Cha Siu Bao,9.25
9578,4002,Pork Belly Bao,9.25
9579,2133,Pork Belly Bao,9.25
9580,3179,Passionfruit Green Tea,3.75
9581,4826,Passionfruit Green Tea,3.75
9582,1924,Cha Siu Bao,9.25
9583,4240,Passionfruit Green Tea,3.75
9584,598,Pork Belly Bao,9.25
9585,2114,Cha Siu Bao,9.25
9586,1007,Passionfruit Green Tea,3.75
9587,3074,Matcha Cheese Cake,6.75
9588,1583,Gam Ja Tang,11.25
9589,2700,Red Bean & Taro Slush,8.75
9590,1389,Gam Ja Tang,11.25
9591,3735,Passionfruit Green Tea,3.75
9592,3779,Passionfruit Green Tea,3.75
9593,2798,Gam Ja Tang,11.25
9594,4793,Braised Beef Noodles,10.25
9595,1869,Pork Belly Bao,9.25
9596,1912,Braised Beef Noodles,10.25
9597,1530,Cha Siu Bao,9.25
9598,2512,Passionfruit Green Tea,3.75
9599,2582,Braised Beef Noodles,10.25
9600,944,Matcha Cheese Cake,6.75
9601,1645,Gam Ja Tang,11.25
9602,486,Passionfruit Green Tea,3.75
9603,125,Gam Ja Tang,11.25
9604,334,Cha Siu Bao,9.25
9605,2267,Gam Ja Tang,11.25
9606,958,Passionfruit Green Tea,3.75
9607,2547,Gam Ja Tang,11.25
9608,2569,Pork Belly Bao,9.25
9609,1661,Matcha Cheese Cake,6.75
9610,4100,Herbal Grass Jelly Drink,8.75
9611,2351,Braised Beef Noodles,10.25
9612,3219,Pork Belly Bao,9.25
9613,1150,Gam Ja Tang,11.25
9614,382,Gam Ja Tang,11.25
9615,2200,Braised Beef Noodles,10.25
9616,2968,Braised Beef Noodles,10.25
9617,2397,Pork Belly Bao,9.25
9618,4485,Cha Siu Bao,9.25
9619,3033,Cha Siu Bao,9.25
9620,4532,Black Sugar Bubble Tea,5.25
9621,2335,Matcha Cheese Cake,6.75
9622,4385,Gam Ja Tang,11.25
9623,1147,Passionfruit Green Tea,3.75
9624,1443,Cha Siu Bao,9.25
9625,2876,Gam Ja Tang,11.25
9626,4858,Passionfruit Green Tea,3.75
9627,2071,Gam Ja Tang,11.25
9628,1472,Cha Siu Bao,9.25
9629,1497,Braised Beef Noodles,10.25
9630,4751,Gam Ja Tang,11.25
9631,432,Gam Ja Tang,11.25
9632,3848,Gam Ja Tang,11.25
9633,246,Pork Belly Bao,9.25
9634,3032,Pork Belly Bao,9.25
9635,2700,Black Sugar Bubble Tea,5.25
9636,701,Gam Ja Tang,11.25
9637,4162,Gam Ja Tang,11.25
9638,4793,Pork Belly Bao,9.25
9639,4619,Braised Beef Noodles,10.25
9640,3864,Braised Beef Noodles,10.25
9641,4346,Cha Siu Bao,9.25
9642,2313,Braised Beef Noodles,10.25
9643,762,Gam Ja Tang,11.25
9644,3510,Braised Beef Noodles,10.25
9645,2162,Gam Ja Tang,11.25
9646,1673,Black Sugar Bubble Tea,5.25
9647,59,Pork Belly Bao,9.25
9648,4669,Gam Ja Tang,11.25
9649,4090,Pork Belly Bao,9.25
9650,4419,Passionfruit Green Tea,3.75
9651,1386,Gam Ja Tang,11.25
9652,3872,Pork Belly Bao,9.25
9653,723,Cha Siu Bao,9.25
9654,3138,Braised Beef Noodles,10.25
9655,4011,Gam Ja Tang,11.25
9656,2794,Pork Belly Bao,9.25
9657,3214,Braised Beef Noodles,10.25
9658,2021,Passionfruit Green Tea,3.75
9659,1744,Pork Belly Bao,9.25
9660,1298,Pork Belly Bao,9.25
9661,728,Gam Ja Tang,11.25
9662,2199,Gam Ja Tang,11.25
9663,650,Braised Beef Noodles,10.25
9664,2208,Gam Ja Tang,11.25
9665,4484,Gam Ja Tang,11.25
9666,880,Cha Siu Bao,9.25
9667,2339,Cha Siu Bao,9.25
9668,3071,Braised Beef Noodles,10.25
9669,167,Gam Ja Tang,11.25
9670,4657,Herbal Grass Jelly Drink,8.75
9671,2498,Braised Beef Noodles,10.25
9672,3658,Passionfruit Green Tea,3.75
9673,1983,Gam Ja Tang,11.25
9674,3816,Black Sugar Bubble Tea,5.25
9675,4683,Pork Belly Bao,9.25
9676,3106,Passionfruit Green Tea,3.75
9677,3076,Passionfruit Green Tea,3.75
9678,1480,Cha Siu Bao,9.25
9679,4654,Gam Ja Tang,11.25
9680,1019,Matcha Cheese Cake,6.75
9681,1595,Braised Beef Noodles,10.25
9682,2149,Pork Belly Bao,9.25
9683,3320,Braised Beef Noodles,10.25
9684,1781,Braised Beef Noodles,10.25
9685,2270,Passionfruit Green Tea,3.75
9686,4431,Pork Belly Bao,9.25
9687,157,Pork Belly Bao,9.25
9688,1208,Pork Belly Bao,9.25
9689,3956,Cha Siu Bao,9.25
9690,4221,Passionfruit Green Tea,3.75
9691,3816,Gam Ja Tang,11.25
9692,3945,Braised Beef Noodles,10.25
9693,555,Gam Ja Tang,11.25
9694,2617,Pork Belly Bao,9.25
9695,3380,Cha Siu Bao,9.25
9696,2571,Braised Beef Noodles,10.25
9697,1862,Pork Belly Bao,9.25
9698,2562,Braised Beef Noodles,10.25
9699,3831,Gam Ja Tang,11.25
9700,1341,Pork Belly Bao,9.25
9701,1237,Passionfruit Green Tea,3.75
9702,893,Passionfruit Green Tea,3.75
9703,4654,Black Sugar Bubble Tea,5.25
9704,4855,Cha Siu Bao,9.25
9705,1773,Cha Siu Bao,9.25
9706,4619,Pork Belly Bao,9.25
9707,691,Braised Beef Noodles,10.25
9708,3938,Pork Belly Bao,9.25
9709,4212,Pork Belly Bao,9.25
9710,3046,Gam Ja Tang,11.25
9711,3617,Gam Ja Tang,11.25
9712,2397,Pork Belly Bao,9.25
9713,4273,Pork Belly Bao,9.25
9714,414,Pork Belly Bao,9.25
9715,4128,Gam Ja Tang,11.25
9716,1173,Cha Siu Bao,9.25
9717,1384,Pork Belly Bao,9.25
9718,1291,Pork Belly Bao,9.25
9719,4662,Braised Beef Noodles,10.25
9720,3860,Red Bean & Taro Slush,8.75
9721,823,Black Sugar Bubble Tea,5.25
9722,3527,Gam Ja Tang,11.25
9723,3602,Pork Belly Bao,9.25
9724,4660,Matcha Cheese Cake,6.75
9725,1342,Braised Beef Noodles,10.25
9726,1416,Gam Ja Tang,11.25
9727,4048,Gam Ja Tang,11.25
9728,3455,Pork Belly Bao,9.25
9729,1886,Gam Ja Tang,11.25
9730,380,Passionfruit Green Tea,3.75
9731,4269,Gam Ja Tang,11.25
9732,897,Passionfruit Green Tea,3.75
9733,686,Matcha Cheese Cake,6.75
9734,745,Gam Ja Tang,11.25
9735,4684,Matcha Cheese Cake,6.75
9736,4419,Gam Ja Tang,11.25
9737,1666,Gam Ja Tang,11.25
9738,2828,Cha Siu Bao,9.25
9739,4677,Matcha Cheese Cake,6.75
9740,4157,Pork Belly Bao,9.25
9741,1590,Pork Belly Bao,9.25
9742,4955,Cha Siu Bao,9.25
9743,3365,Braised Beef Noodles,10.25
9744,663,Gam Ja Tang,11.25
9745,469,Braised Beef Noodles,10.25
9746,3277,Cha Siu Bao,9.25
9747,1565,Passionfruit Green Tea,3.75
9748,40,Matcha Cheese Cake,6.75
9749,2809,Passionfruit Green Tea,3.75
9750,4280,Gam Ja Tang,11.25
9751,3946,Braised Beef Noodles,10.25
9752,564,Gam Ja Tang,11.25
9753,2263,Pork Belly Bao,9.25
9754,3469,Cha Siu Bao,9.25
9755,1031,Braised Beef Noodles,10.25
9756,2465,Pork Belly Bao,9.25
9757,1935,Braised Beef Noodles,10.25
9758,2590,Braised Beef Noodles,10.25
9759,4140,Gam Ja Tang,11.25
9760,2002,Braised Beef Noodles,10.25
9761,1568,Gam Ja Tang,11.25
9762,4934,Cha Siu Bao,9.25
9763,945,Braised Beef Noodles,10.25
9764,2903,Passionfruit Green Tea,3.75
9765,2581,Braised Beef Noodles,10.25
9766,3175,Cha Siu Bao,9.25
9767,3072,Braised Beef Noodles,10.25
9768,535,Gam Ja Tang,11.25
9769,4764,Passionfruit Green Tea,3.75
9770,42,Gam Ja Tang,11.25
9771,588,Matcha Cheese Cake,6.75
9772,4542,Gam Ja Tang,11.25
9773,4143,Cha Siu Bao,9.25
9774,1832,Cha Siu Bao,9.25
9775,3475,Gam Ja Tang,11.25
9776,699,Cha Siu Bao,9.25
9777,3684,Gam Ja Tang,11.25
9778,2615,Gam Ja Tang,11.25
9779,1351,Cha Siu Bao,9.25
9780,2205,Gam Ja Tang,11.25
9781,4852,Gam Ja Tang,11.25
9782,4587,Cha Siu Bao,9.25
9783,2556,Pork Belly Bao,9.25
9784,1034,Pork Belly Bao,9.25
9785,1833,Braised Beef Noodles,10.25
9786,3362,Gam Ja Tang,11.25
9787,4628,Cha Siu Bao,9.25
9788,522,Braised Beef Noodles,10.25
9789,4710,Pork Belly Bao,9.25
9790,3899,Gam Ja Tang,11.25
9791,3010,Cha Siu Bao,9.25
9792,3110,Braised Beef Noodles,10.25
9793,5,Braised Beef Noodles,10.25
9794,3600,Passionfruit Green Tea,3.75
9795,1548,Pork Belly Bao,9.25
9796,2426,Gam Ja Tang,11.25
9797,4783,Pork Belly Bao,9.25
9798,91,Cha Siu Bao,9.25
9799,199,Gam Ja Tang,11.25
9800,2226,Braised Beef Noodles,10.25
9801,1871,Braised Beef Noodles,10.25
9802,1664,Passionfruit Green Tea,3.75
9803,1809,Braised Beef Noodles,10.25
9804,4048,Passionfruit Green Tea,3.75
9805,734,Gam Ja Tang,11.25
9806,1389,Braised Beef Noodles,10.25
9807,4360,Pork Belly Bao,9.25
9808,387,Braised Beef Noodles,10.25
9809,4584,Braised Beef Noodles,10.25
9810,4756,Pork Belly Bao,9.25
9811,856,Gam Ja Tang,11.25
9812,528,Cha Siu Bao,9.25
9813,3985,Gam Ja Tang,11.25
9814,4719,Braised Beef Noodles,10.25
9815,974,Pork Belly Bao,9.25
9816,3734,Herbal Grass Jelly Drink,8.75
9817,2966,Braised Beef Noodles,10.25
9818,4602,Passionfruit Green Tea,3.75
9819,3007,Pork Belly Bao,9.25
9820,3509,Braised Beef Noodles,10.25
9821,1514,Gam Ja Tang,11.25
9822,4620,Braised Beef Noodles,10.25
9823,1941,Pork Belly Bao,9.25
9824,1014,Matcha Cheese Cake,6.75
9825,511,Cha Siu Bao,9.25
9826,799,Black Sugar Bubble Tea,5.25
9827,2626,Gam Ja Tang,11.25
9828,4704,Black Sugar Bubble Tea,5.25
9829,4970,Gam Ja Tang,11.25
9830,4553,Gam Ja Tang,11.25
9831,1187,Gam Ja Tang,11.25
9832,3346,Braised Beef Noodles,10.25
9833,2396,Cha Siu Bao,9.25
9834,608,Passionfruit Green Tea,3.75
9835,1964,Red Bean & Taro Slush,8.75
9836,3070,Braised Beef Noodles,10.25
9837,2855,Pork Belly Bao,9.25
9838,1798,Pork Belly Bao,9.25
9839,817,Passionfruit Green Tea,3.75
9840,754,Braised Beef Noodles,10.25
9841,768,Braised Beef Noodles,10.25
9842,3117,Passionfruit Green Tea,3.75
9843,1203,Gam Ja Tang,11.25
9844,2780,Pork Belly Bao,9.25
9845,2905,Passionfruit Green Tea,3.75
9846,511,Gam Ja Tang,11.25
9847,3777,Gam Ja Tang,11.25
9848,2294,Pork Belly Bao,9.25
9849,3223,Braised Beef Noodles,10.25
9850,1284,Cha Siu Bao,9.25
9851,2638,Passionfruit Green Tea,3.75
9852,1136,Braised Beef Noodles,10.25
9853,2691,Gam Ja Tang,11.25
9854,2316,Pork Belly Bao,9.25
9855,3293,Passionfruit Green Tea,3.75
9856,3444,Matcha Cheese Cake,6.75
9857,473,Cha Siu Bao,9.25
9858,2272,Pork Belly Bao,9.25
9859,3643,Gam Ja Tang,11.25
9860,1970,Braised Beef Noodles,10.25
9861,2139,Braised Beef Noodles,10.25
9862,2835,Passionfruit Green Tea,3.75
9863,4162,Gam Ja Tang,11.25
9864,3734,Braised Beef Noodles,10.25
9865,2559,Cha Siu Bao,9.25
9866,3008,Cha Siu Bao,9.25
9867,4378,Braised Beef Noodles,10.25
9868,3222,Pork Belly Bao,9.25
9869,1495,Braised Beef Noodles,10.25
9870,3062,Gam Ja Tang,11.25
9871,3420,Gam Ja Tang,11.25
9872,3060,Cha Siu Bao,9.25
9873,4270,Pork Belly Bao,9.25
9874,2266,Gam Ja Tang,11.25
9875,3888,Braised Beef Noodles,10.25
9876,4504,Braised Beef Noodles,10.25
9877,3612,Gam Ja Tang,11.25
9878,688,Gam Ja Tang,11.25
9879,2109,Braised Beef Noodles,10.25
9880,664,Cha Siu Bao,9.25
9881,4983,Pork Belly Bao,9.25
9882,1392,Passionfruit Green Tea,3.75
9883,1497,Braised Beef Noodles,10.25
9884,2616,Passionfruit Green Tea,3.75
9885,3510,Herbal Grass Jelly Drink,8.75
9886,1578,Pork Belly Bao,9.25
9887,1437,Gam Ja Tang,11.25
9888,1855,Passionfruit Green Tea,3.75
9889,4495,Pork Belly Bao,9.25
9890,3600,Passionfruit Green Tea,3.75
9891,2400,Passionfruit Green Tea,3.75
9892,4226,Cha Siu Bao,9.25
9893,1616,Pork Belly Bao,9.25
9894,3862,Pork Belly Bao,9.25
9895,1809,Pork Belly Bao,9.25
9896,3953,Passionfruit Green Tea,3.75
9897,4407,Pork Belly Bao,9.25
9898,1945,Braised Beef Noodles,10.25
9899,3166,Pork Belly Bao,9.25
9900,3023,Passionfruit Green Tea,3.75
9901,399,Passionfruit Green Tea,3.75
9902,49,Gam Ja Tang,11.25
9903,4145,Braised Beef Noodles,10.25
9904,97,Pork Belly Bao,9.25
9905,412,Gam Ja Tang,11.25
9906,4767,Cha Siu Bao,9.25
9907,3642,Braised Beef Noodles,10.25
9908,2406,Matcha Cheese Cake,6.75
9909,2757,Cha Siu Bao,9.25
9910,3549,Pork Belly Bao,9.25
9911,2855,Braised Beef Noodles,10.25
9912,2811,Braised Beef Noodles,10.25
9913,2288,Braised Beef Noodles,10.25
9914,3581,Passionfruit Green Tea,3.75
9915,1628,Gam Ja Tang,11.25
9916,1798,Passionfruit Green Tea,3.75
9917,1091,Herbal Grass Jelly Drink,8.75
9918,2426,Gam Ja Tang,11.25
9919,2435,Gam Ja Tang,11.25
9920,4632,Braised Beef Noodles,10.25
9921,2264,Braised Beef Noodles,10.25
9922,2319,Gam Ja Tang,11.25
9923,4140,Matcha Cheese Cake,6.75
9924,1680,Matcha Cheese Cake,6.75
9925,1459,Gam Ja Tang,11.25
9926,3467,Black Sugar Bubble Tea,5.25
9927,2922,Gam Ja Tang,11.25
9928,2492,Passionfruit Green Tea,3.75
9929,3510,Pork Belly Bao,9.25
9930,1831,Passionfruit Green Tea,3.75
9931,1816,Pork Belly Bao,9.25
9932,423,Gam Ja Tang,11.25
9933,3083,Cha Siu Bao,9.25
9934,1222,Cha Siu Bao,9.25
9935,4124,Braised Beef Noodles,10.25
9936,4049,Braised Beef Noodles,10.25
9937,1160,Passionfruit Green Tea,3.75
9938,4168,Pork Belly Bao,9.25
9939,1349,Cha Siu Bao,9.25
9940,4487,Gam Ja Tang,11.25
9941,486,Pork Belly Bao,9.25
9942,2049,Gam Ja Tang,11.25
9943,660,Cha Siu Bao,9.25
9944,1728,Passionfruit Green Tea,3.75
9945,3510,Gam Ja Tang,11.25
9946,2868,Passionfruit Green Tea,3.75
9947,1198,Pork Belly Bao,9.25
9948,4844,Gam Ja Tang,11.25
9949,2720,Passionfruit Green Tea,3.75
9950,3481,Pork Belly Bao,9.25
9951,3383,Cha Siu Bao,9.25
9952,812,Black Sugar Bubble Tea,5.25
9953,1591,Pork Belly Bao,9.25
9954,1738,Pork Belly Bao,9.25
9955,511,Pork Belly Bao,9.25
9956,4800,Gam Ja Tang,11.25
9957,2875,Cha Siu Bao,9.25
9958,2565,Passionfruit Green Tea,3.75
9959,3300,Braised Beef Noodles,10.25
9960,2093,Matcha Cheese Cake,6.75
9961,3739,Braised Beef Noodles,10.25
9962,4180,Cha Siu Bao,9.25
9963,4861,Pork Belly Bao,9.25
9964,2359,Matcha Cheese Cake,6.75
9965,1223,Gam Ja Tang,11.25
9966,3532,Cha Siu Bao,9.25
9967,2702,Gam Ja Tang,11.25
9968,3694,Braised Beef Noodles,10.25
9969,2886,Gam Ja Tang,11.25
9970,825,Gam Ja Tang,11.25
9971,1499,Gam Ja Tang,11.25
9972,4451,Braised Beef Noodles,10.25
9973,2605,Braised Beef Noodles,10.25
9974,2141,Gam Ja Tang,11.25
9975,4575,Black Sugar Bubble Tea,5.25
9976,984,Cha Siu Bao,9.25
9977,193,Black Sugar Bubble Tea,5.25
9978,1317,Gam Ja Tang,11.25
9979,4263,Gam Ja Tang,11.25
9980,1688,Gam Ja Tang,11.25
9981,1055,Pork Belly Bao,9.25
9982,2497,Cha Siu Bao,9.25
9983,79,Gam Ja Tang,11.25
9984,830,Pork Belly Bao,9.25
9985,4884,Matcha Cheese Cake,6.75
9986,4710,Braised Beef Noodles,10.25
9987,3994,Gam Ja Tang,11.25
9988,402,Passionfruit Green Tea,3.75
9989,418,Gam Ja Tang,11.25
9990,3431,Braised Beef Noodles,10.25
9991,4915,Matcha Cheese Cake,6.75
9992,2818,Pork Belly Bao,9.25
9993,3109,Gam Ja Tang,11.25
9994,4836,Braised Beef Noodles,10.25
9995,626,Pork Belly Bao,9.25
9996,879,Cha Siu Bao,9.25
9997,958,Cha Siu Bao,9.25
9998,135,Passionfruit Green Tea,3.75
9999,4842,Cha Siu Bao,9.25
10000,2196,Passionfruit Green Tea,3.75
10001,2043,Braised Beef Noodles,10.25
10002,3584,Gam Ja Tang,11.25
10003,3179,Cha Siu Bao,9.25
10004,4540,Gam Ja Tang,11.25
10005,4275,Gam Ja Tang,11.25
10006,3139,Cha Siu Bao,9.25
10007,3224,Gam Ja Tang,11.25
10008,1862,Passionfruit Green Tea,3.75
10009,1483,Gam Ja Tang,11.25
10010,3517,Gam Ja Tang,11.25
10011,1183,Gam Ja Tang,11.25
10012,4522,Cha Siu Bao,9.25
10013,3318,Gam Ja Tang,11.25
10014,3427,Passionfruit Green Tea,3.75
10015,2953,Gam Ja Tang,11.25
10016,73,Passionfruit Green Tea,3.75
10017,4658,Pork Belly Bao,9.25
10018,920,Pork Belly Bao,9.25
10019,4743,Pork Belly Bao,9.25
10020,1981,Pork Belly Bao,9.25
10021,3608,Cha Siu Bao,9.25
10022,4989,Gam Ja Tang,11.25
10023,2519,Passionfruit Green Tea,3.75
10024,4655,Pork Belly Bao,9.25
10025,2501,Black Sugar Bubble Tea,5.25
10026,2127,Gam Ja Tang,11.25
10027,2567,Cha Siu Bao,9.25
10028,3544,Cha Siu Bao,9.25
10029,2963,Braised Beef Noodles,10.25
10030,1193,Black Sugar Bubble Tea,5.25
10031,4710,Pork Belly Bao,9.25
10032,4276,Pork Belly Bao,9.25
10033,2636,Cha Siu Bao,9.25
10034,4088,Braised Beef Noodles,10.25
10035,2617,Pork Belly Bao,9.25
10036,3255,Braised Beef Noodles,10.25
10037,169,Pork Belly Bao,9.25
10038,736,Braised Beef Noodles,10.25
10039,2868,Cha Siu Bao,9.25
10040,2193,Braised Beef Noodles,10.25
10041,2603,Braised Beef Noodles,10.25
10042,3125,Braised Beef Noodles,10.25
10043,2097,Passionfruit Green Tea,3.75
10044,978,Passionfruit Green Tea,3.75
10045,669,Gam Ja Tang,11.25
10046,918,Pork Belly Bao,9.25
10047,2251,Pork Belly Bao,9.25
10048,3906,Gam Ja Tang,11.25
10049,3859,Gam Ja Tang,11.25
10050,82,Braised Beef Noodles,10.25
10051,2799,Pork Belly Bao,9.25
10052,1810,Black Sugar Bubble Tea,5.25
10053,2973,Braised Beef Noodles,10.25
10054,1831,Cha Siu Bao,9.25
10055,2604,Black Sugar Bubble Tea,5.25
10056,2384,Braised Beef Noodles,10.25
10057,666,Braised Beef Noodles,10.25
10058,2424,Gam Ja Tang,11.25
10059,518,Black Sugar Bubble Tea,5.25
10060,1908,Cha Siu Bao,9.25
10061,4202,Pork Belly Bao,9.25
10062,3008,Cha Siu Bao,9.25
10063,2950,Gam Ja Tang,11.25
10064,4657,Passionfruit Green Tea,3.75
10065,4817,Passionfruit Green Tea,3.75
10066,2203,Cha Siu Bao,9.25
10067,1415,Gam Ja Tang,11.25
10068,3319,Black Sugar Bubble Tea,5.25
10069,520,Gam Ja Tang,11.25
10070,94,Gam Ja Tang,11.25
10071,4473,Pork Belly Bao,9.25
10072,4767,Gam Ja Tang,11.25
10073,1744,Cha Siu Bao,9.25
10074,4693,Braised Beef Noodles,10.25
10075,4323,Cha Siu Bao,9.25
10076,2847,Gam Ja Tang,11.25
10077,747,Braised Beef Noodles,10.25
10078,3936,Matcha Cheese Cake,6.75
10079,2979,Gam Ja Tang,11.25
10080,4107,Pork Belly Bao,9.25
10081,2621,Pork Belly Bao,9.25
10082,644,Gam Ja Tang,11.25
10083,560,Braised Beef Noodles,10.25
10084,4378,Gam Ja Tang,11.25
10085,1238,Black Sugar Bubble Tea,5.25
10086,2517,Gam Ja Tang,11.25
10087,1027,Cha Siu Bao,9.25
10088,1778,Passionfruit Green Tea,3.75
10089,4720,Passionfruit Green Tea,3.75
10090,2928,Cha Siu Bao,9.25
10091,1977,Pork Belly Bao,9.25
10092,4133,Pork Belly Bao,9.25
10093,124,Pork Belly Bao,9.25
10094,533,Matcha Cheese Cake,6.75
10095,782,Pork Belly Bao,9.25
10096,1074,Passionfruit Green Tea,3.75
10097,3412,Braised Beef Noodles,10.25
10098,1716,Gam Ja Tang,11.25
10099,4253,Cha Siu Bao,9.25
10100,4030,Gam Ja Tang,11.25
10101,3598,Cha Siu Bao,9.25
10102,4283,Cha Siu Bao,9.25
10103,4030,Gam Ja Tang,11.25
10104,1989,Pork Belly Bao,9.25
10105,2602,Braised Beef Noodles,10.25
10106,435,Cha Siu Bao,9.25
10107,2232,Gam Ja Tang,11.25
10108,1078,Passionfruit Green Tea,3.75
10109,4991,Gam Ja Tang,11.25
10110,534,Braised Beef Noodles,10.25
10111,2522,Braised Beef Noodles,10.25
10112,2811,Pork Belly Bao,9.25
10113,4646,Gam Ja Tang,11.25
10114,438,Pork Belly Bao,9.25
10115,1290,Passionfruit Green Tea,3.75
10116,2463,Pork Belly Bao,9.25
10117,3303,Braised Beef Noodles,10.25
10118,1076,Passionfruit Green Tea,3.75
10119,678,Cha Siu Bao,9.25
10120,325,Cha Siu Bao,9.25
10121,503,Pork Belly Bao,9.25
10122,724,Cha Siu Bao,9.25
10123,1003,Passionfruit Green Tea,3.75
10124,1614,Braised Beef Noodles,10.25
10125,2122,Black Sugar Bubble Tea,5.25
10126,1302,Gam Ja Tang,11.25
10127,2243,Passionfruit Green Tea,3.75
10128,3258,Passionfruit Green Tea,3.75
10129,1772,Cha Siu Bao,9.25
10130,2219,Pork Belly Bao,9.25
10131,1505,Gam Ja Tang,11.25
10132,1277,Cha Siu Bao,9.25
10133,3202,Braised Beef Noodles,10.25
10134,4042,Passionfruit Green Tea,3.75
10135,35,Gam Ja Tang,11.25
10136,155,Cha Siu Bao,9.25
10137,4463,Pork Belly Bao,9.25
10138,4019,Pork Belly Bao,9.25
10139,3550,Pork Belly Bao,9.25
10140,3194,Passionfruit Green Tea,3.75
10141,3944,Pork Belly Bao,9.25
10142,129,Pork Belly Bao,9.25
10143,1227,Braised Beef Noodles,10.25
10144,4089,Passionfruit Green Tea,3.75
10145,3107,Braised Beef Noodles,10.25
10146,352,Passionfruit Green Tea,3.75
10147,2213,Braised Beef Noodles,10.25
10148,2296,Cha Siu Bao,9.25
10149,3417,Gam Ja Tang,11.25
10150,2740,Pork Belly Bao,9.25
10151,3541,Passionfruit Green Tea,3.75
10152,2213,Gam Ja Tang,11.25
10153,1573,Pork Belly Bao,9.25
10154,563,Gam Ja Tang,11.25
